w;01.12.2001;01.01.2002;01.02.2002;01.03.2002;01.04.2002;01.05.2002;01.06.2002;01.07.2002;01.08.2002;01.09.2002;01.10.2002;01.11.2002;01.12.2002;01.01.2003;01.02.2003;01.03.2003;01.04.2003;01.05.2003;01.06.2003;01.07.2003;01.08.2003;01.09.2003;01.10.2003;01.11.2003;01.12.2003;01.01.2004;01.02.2004;01.03.2004;01.04.2004;01.05.2004;01.06.2004;01.07.2004;01.08.2004;01.09.2004;01.10.2004;01.11.2004;01.12.2004;01.01.2005;01.02.2005;01.03.2005;01.04.2005;01.05.2005;01.06.2005;01.07.2005;01.08.2005;01.09.2005;01.10.2005;01.11.2005;01.12.2005;01.01.2006;01.02.2006;01.03.2006;01.04.2006;01.05.2006;01.06.2006;01.07.2006;01.08.2006;01.09.2006;01.10.2006;01.11.2006;01.12.2006;01.01.2007;01.02.2007;01.03.2007;01.04.2007;01.05.2007;01.06.2007;01.07.2007;01.08.2007;01.09.2007;01.10.2007;01.11.2007;01.12.2007;01.01.2008;01.02.2008;01.03.2008;01.04.2008;01.05.2008;01.06.2008;01.07.2008;01.08.2008;01.09.2008;01.10.2008;01.11.2008;01.12.2008;01.01.2009;01.02.2009;01.03.2009;01.04.2009;01.05.2009;01.06.2009;01.07.2009;01.08.2009;01.09.2009;01.10.2009;01.11.2009;01.12.2009;01.01.2010;01.02.2010;01.03.2010;01.04.2010;01.05.2010;01.06.2010;01.07.2010;01.08.2010;01.09.2010;01.10.2010;01.11.2010;01.12.2010;01.01.2011;01.02.2011;01.03.2011;01.04.2011;01.05.2011;01.06.2011;01.07.2011;01.08.2011;01.09.2011;01.10.2011;01.11.2011;01.12.2011;01.01.2012;01.02.2012;01.03.2012;01.04.2012;01.05.2012;01.06.2012;01.07.2012;01.08.2012;01.09.2012;01.10.2012;01.11.2012;01.12.2012;01.01.2013;01.02.2013;01.03.2013;01.04.2013;01.05.2013;01.06.2013;01.07.2013;01.08.2013;01.09.2013;01.10.2013;01.11.2013;01.12.2013;01.01.2014;01.02.2014;01.03.2014;01.04.2014;01.05.2014;01.06.2014;01.07.2014;01.08.2014;01.09.2014;01.10.2014;01.11.2014;01.12.2014;01.01.2015;01.02.2015;01.03.2015;01.04.2015;01.05.2015;01.06.2015;01.07.2015;01.08.2015;01.09.2015;01.10.2015;01.11.2015;01.12.2015;01.01.2016;01.02.2016;01.03.2016;01.04.2016;01.05.2016;01.06.2016;01.07.2016;01.08.2016;01.09.2016
541;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;43.31;42.12;40.99;40.66;40.42;40.33;41.03;42.80;43.11;42.63;42.63;42.53;39.88;28.60;31.36;39.84;39.64;38.24;40.59;40.45;41.08;41.78;39.01;30.06;33.19;36.77;35.11;35.86;36.57;36.75;37.53;38.59;37.56;36.80;40.08;39.91;39.94;38.39;38.86;35.08;33.30;34.89;33.30;32.58;31.97;33.27;32.62;31.34;32.28;31.76;30.87;29.68;28.50;28.45;28.47;29.35;29.50;31.09;29.75;29.81;29.17;30.00;31.11;32.37;33.94;31.01;30.99;33.39;31.66;31.46;31.74;31.56;31.97;31.26;30.73;44.50;33.94;35.66;35.72;38.16;38.96;40.58;39.13;38.63;39.38;39.66;40.46;40.23;39.30;37.43;38.76;39.85;38.36;38.94;38.30;40.79;39.53;42.52;42.71
542;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.42;96.88;96.74;93.63;94.40;93.94;94.95;94.16;94.83;94.99;95.03;94.84;95.18;95.10;95.37;96.73;96.66;97.92;97.40;97.58;97.25;97.27;96.86;96.77;96.32;96.02;97.41;97.01;96.92;97.27;96.43;95.92;96.50;97.00;95.59;96.41;97.50;98.10;98.10;97.74;97.79;97.24;97.56;97.11;96.58;96.51;96.22;95.66;96.14;93.74;94.45;94.29;93.91;94.43;95.47;93.86;94.29;94.85;94.37;94.85;94.10;93.94;95.28;97.07;95.22;92.86;93.39;92.48;92.64;93.19;90.99;92.44
543;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.52;3.91;2.33;0.88;31.72;28.05;25.25;25.58;29.17;31.13;35.65;38.64;42.55;45.95;50.26;51.57;55.79;71.38;68.31;61.22;62.21;65.62;68.38;66.49;73.11;73.41;77.57;80.56;80.04;82.43;82.93;83.83;83.95;95.87;95.58;97.03;97.19;97.18;97.03;96.97;95.17;97.90;96.11;94.51;94.75;95.87;93.60;91.73;91.59;91.65;92.23;92.14;91.71;92.93;93.36;94.70;94.69;97.88;97.16;97.39;97.59;97.75;97.39;97.65;97.82;97.87;97.68;97.45;97.90;98.31;98.36;98.68;98.58;98.29;97.81;97.93;98.48;98.62;98.59;97.45;96.65;97.23;97.19;97.66;98.07;96.92;96.47;96.26;96.72;96.91;95.59;95.65;95.12;95.63;96.16;95.37;95.31;96.30;96.41;96.99;97.13;96.89;96.04;97.14;96.51;98.07;97.13;96.98;97.12;97.25;97.34;97.76;97.29
544;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;85.53;84.35;82.11;82.81;85.74;82.35;72.48;70.62;74.51;73.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
545;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35.40;32.39;32.37;33.98;35.67;36.40;37.46;37.68;37.25;37.25;36.70;34.81;36.14;36.11;36.41;36.81;38.46;38.21;40.57;40.75;42.49;44.43;48.04;45.03;39.66;42.14;42.46;41.64;42.37;44.93;48.50;50.72;58.41;60.72;59.93;59.82;61.66;59.98;67.18;61.28;55.01;53.42;49.23;54.97;56.55;80.48;63.85;78.52;89.12;91.88;70.49;65.23;71.10;67.28;72.11;72.13;74.57;72.09;69.87;75.58;77.12;77.33;77.35;92.67;93.86;92.94;94.95;91.78;92.71;95.13;94.45;94.24;94.57;94.74;94.31;90.19;92.27;93.51;92.94;94.50;95.25;94.48;88.29;88.41;89.51;85.69;88.18;89.58;89.17;90.30;93.16;96.58;97.21;96.98;95.37;93.64;93.17
547;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;47.83;65.52;74.18;86.06;89.27;88.90;93.27;94.77;91.05;87.92;85.44;85.56;86.63;87.29;88.55;88.57;89.35;89.74;88.64;88.23;91.20;93.63;95.02;96.36;96.14;96.42;96.73;90.74;90.99;96.51;97.18;97.25;95.98;97.26;97.32;97.02;97.60;96.54;96.99;97.32;97.74;97.73;97.46;97.61;97.77;97.79;97.93;97.79;97.73;97.67;98.08;96.39;97.17;97.24;97.15;97.41;97.44;97.50;97.61;97.40;97.69;97.17;97.57;97.55;97.44;98.00;95.93;98.44;97.82;97.50;97.40
549;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.46;0.59;0.93;1.79;1.61;0.00;0.25;1.45;2.48;0.92;1.73;1.35;2.22;2.17;3.55;2.13;3.08;2.41;7.05;7.09;8.37;10.63;13.17;19.16;17.20;20.71;20.00;43.38;35.97;34.87;33.36;34.30;35.34;37.64;38.55;38.92;46.58;48.85;53.33;53.97;54.68;50.43;48.05;47.66;48.33;47.15;48.23;52.39;52.56;46.28;40.28;50.53;48.20;47.78;45.83;48.27;46.47;47.20;44.47;43.87;44.45;44.00;43.74;45.03;45.37;47.21;46.59;48.67;46.27;49.65;49.70;47.39;56.45;40.36;41.82;42.01;41.48;47.36;51.62;51.95;59.23;62.11;46.03;68.35;70.06;74.08;72.62;69.58;69.42;69.26;73.46;70.51;72.58;78.52;68.97;61.42;66.36;60.66;64.00;72.25;73.40
550;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42.54;39.18;43.62;40.35;35.15;33.27;33.76;38.43;37.68;33.38;33.94;32.19;31.58;31.08;33.22;31.29;32.40;31.75;29.25;35.46;30.38;32.83;32.35;34.81;38.63;34.27;33.89;34.89;32.00;41.18;43.45;46.05;48.40;47.77;43.39;41.86;42.67;42.91;43.45;43.53;46.49;42.83;47.12;47.89;50.49;51.21;51.82;51.14;52.35;54.19;57.29;57.57;57.46;59.73;60.53;59.92;59.74;60.68;59.79;66.56;66.13;68.12;62.38;71.67;69.78;69.44;71.89;79.59;77.73;76.73;71.90;71.93;74.76;69.48;66.33;75.49;71.06;79.24;76.99;76.62;78.99;82.03;88.21;95.54;92.15;92.52;93.26;91.84;94.65;78.95;76.88;83.83;82.38;78.57
551;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;84.08;80.46;79.75;76.55;80.54;80.03;77.66;77.53;82.45;82.93;85.03;85.50;84.56;83.84;83.46;90.80;92.75;86.87;82.50;76.17;78.09;81.21;80.91;78.48;83.14;82.46;82.54;82.92;82.36;78.62;84.29;76.82;72.05;60.35;50.67;74.10;72.21;71.62;79.94;71.30;69.42;0.00;0.00;87.84;92.36;96.75;96.34;93.81;97.17;98.01;97.43;97.34;96.60;97.30;95.85;96.20;94.50;97.92;97.48;97.76;97.98;96.23;96.31;96.92;97.15;97.74;97.04;96.17
552;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.06;22.45;21.04;22.70;23.47;24.18;30.72;32.98;34.97;35.64;37.30;37.49;38.90;37.30;39.47;39.24;39.79;42.59;43.46;44.90;45.46;45.96;47.18;46.74;51.85;47.95;48.16;50.09;52.94;53.93;61.30;75.78;61.72;84.11;69.56;59.76;59.13;62.20;61.52;63.78;68.55;71.79;70.34;70.34;73.99;70.91;68.32;67.82;66.66;70.22;70.11;71.17;75.51;72.54;72.33;68.00;69.77;70.35;71.32;73.58;65.22;70.69;71.58;73.74;73.81;76.92;82.30;78.38;79.23;82.10;75.71
553;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92.47;93.15;93.88;85.27;90.88;91.56;89.98;86.11;90.29;92.20;89.26;82.53;83.24;80.98;80.04;85.05;88.26;92.91;93.58;94.03;91.86;91.37;91.66;79.70;81.71;80.62;78.56;83.92;90.47;89.35;88.90;96.17;96.01;92.83;85.56;88.95;82.12;80.70;85.45;85.49;84.13;86.99;84.27;81.26;88.52;94.98;93.70;90.57;86.08;84.52;88.05;85.04;85.51;85.36;86.16;86.24;83.36;84.73;85.22;87.20;85.46;87.02;86.66;85.61;85.84;86.47;88.02
554;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.08;92.97;91.35;83.20;88.47;95.99;87.39;83.30;87.72;90.64;96.51;92.91;93.77;77.14;78.46;78.05;85.07;88.73;88.18;85.19;90.32;92.39;92.71;89.97;92.76;92.97;92.81;92.78;91.70;91.78;92.08;92.82;92.53;94.09;95.53;95.57;95.93;95.42;83.71;81.09;81.44;83.78;81.97;90.99;88.15;88.09;88.12;90.01;91.88;92.74;94.12;96.02;95.67;93.81;93.02;87.35;90.77;88.58;92.18;92.71;94.26;93.62;94.00;92.78;92.58;92.93;92.80;89.39
555;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;82.21;93.45;96.66;97.70;97.67;96.06;89.75;91.39;95.83;97.75;97.62;97.52;96.74;97.83;96.67;97.36;97.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
557;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.93;13.61;17.91;20.66;24.21;25.87;27.65;31.68;33.41;34.31;34.81;43.50;46.12;46.71;47.84;49.27;50.90;52.85;52.31;53.75;54.88;59.00;59.57;58.82;62.62;85.79;87.42;90.47;90.55;91.75;91.02;92.14;92.74;77.32;86.65;86.36;79.60;65.54;74.58;77.61;57.54;65.13;80.01;75.82;80.46;73.04;80.02;85.71;87.37;88.09;87.78;90.95;86.84;87.24;89.24;87.53;85.66;82.45;88.03;89.01;89.34;93.24;92.77;93.83;93.70;93.98;94.62;94.06;94.63;94.49;93.85;93.83;92.71;93.73;93.55;94.98;94.19;93.87;93.58;90.68;91.61;92.49;93.30;91.92;93.46;94.37;93.21;90.21;93.05;91.65;91.69;94.74;95.67;93.79;95.02;94.26;93.96;93.81
558;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59.05;31.88;37.91;41.15;46.16;46.46;39.83;36.82;30.53;36.64;0.74;40.93;40.65;44.68;41.95;40.79;41.37;34.12;37.55;51.06;40.00;41.54;40.42;40.36;45.74;36.20;30.13;31.06;55.30;50.77;53.43;36.50;41.95;41.04;38.33;37.74;30.49;45.05;45.53;55.16;66.17;42.09;32.88;41.88;36.53;29.82;26.21;26.19;29.03;26.37;23.21;40.85;16.61;26.20;33.76;70.38;59.97;45.50;36.38;49.48;53.98;48.96;27.59;58.78;40.41;41.45;44.47;43.12;40.70;47.04;26.24;48.52;41.53;35.77;44.06;44.42;42.91;51.48;50.92;40.74;42.54;50.74;46.49;42.90;40.81;43.06;42.86;49.23;43.15;47.83;41.71;46.96;45.45
559;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.26;92.07;92.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
581;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.97;3.20;4.02;29.47;14.69;10.81;9.18;9.84;11.05;2.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
